Unnamed: 0,num_caso,edad_credit,retrasos_max,comp_interno1,Otorgar,woe_num_caso,woe_edad_credit,woe_retrasos_max,woe_comp_interno1
41386,82243,11.0,1.0,2026.3424518743668,1.0,-1.925723440470128,-0.07779259348795886,-0.5589118143374256,0.46290754060618555
17537,35061,44.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
26540,52678,34.0,1.0,3039.51367781155,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
32369,64146,21.0,1.0,0.0,1.0,-0.5101014642557478,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
27132,53833,32.0,1.0,1013.1712259371834,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
28548,56703,30.0,2.0,506.5856129685917,1.0,-0.5101014642557478,-6.067280464720442,-0.5589118143374256,0.058246421411260574
17470,34929,45.0,1.0,1274.5694022289767,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.21067106928159074
17439,34865,44.0,2.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
10226,20448,48.0,1.0,759.8784194528876,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
16754,33508,44.0,1.0,557.2441742654509,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
13252,26495,15.0,1.0,2735.562310030395,1.0,-0.37477782310952135,0.5691545598349159,-0.5589118143374256,-4.222405701947002
399,811,64.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
33652,66682,19.0,0.0,0.0,1.0,-0.6413575430431178,0.22549240655146807,0.9797405895179709,0.058246421411260574
24641,49013,33.0,1.0,810.5369807497467,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
43175,85819,9.0,1.0,0.0,1.0,-0.7329563736282698,-2.0598720886909025,-0.5589118143374256,0.058246421411260574
14002,28030,43.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
42864,85233,9.0,0.0,0.0,1.0,-0.7329563736282698,-2.0598720886909025,0.9797405895179709,0.058246421411260574
12569,25163,49.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
44364,88130,7.0,1.0,0.0,1.0,-0.7329563736282698,-6.067280464720442,-0.5589118143374256,0.058246421411260574
12561,25149,50.0,1.0,3039.51367781155,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
33894,67174,21.0,1.0,0.0,1.0,-0.6413575430431178,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
27873,55331,25.0,1.0,0.0,1.0,-0.37477782310952135,2.5185816411112585,-0.5589118143374256,0.058246421411260574
17277,34539,19.0,1.0,1519.756838905775,1.0,-0.37477782310952135,0.22549240655146807,-0.5589118143374256,0.21067106928159074
4533,9065,53.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
44006,87459,8.0,0.0,0.0,1.0,-0.7329563736282698,-2.0598720886909025,0.9797405895179709,0.058246421411260574
14520,29037,47.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
45748,90903,6.0,0.0,0.0,1.0,0.3073434329817868,-6.067280464720442,0.9797405895179709,0.058246421411260574
46856,93129,5.0,0.0,0.0,1.0,0.3073434329817868,-2.0598720886909025,0.9797405895179709,0.058246421411260574
2623,5288,63.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
4799,9595,35.0,1.0,1013.1712259371834,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
41021,81525,11.0,1.0,0.0,1.0,-1.925723440470128,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
46988,93379,4.0,0.0,10131.712259371834,1.0,0.3073434329817868,-6.067280464720442,0.9797405895179709,-4.222405701947002
18108,36187,43.0,1.0,3039.51367781155,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
31658,62744,25.0,1.0,30395.136778115502,1.0,-0.5101014642557478,2.5185816411112585,-0.5589118143374256,-4.222405701947002
28242,56086,29.0,1.0,0.0,1.0,-0.5101014642557478,-6.067280464720442,-0.5589118143374256,0.058246421411260574
10922,21809,51.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
8260,16518,36.0,2.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
13792,27607,18.0,1.0,0.0,1.0,-0.37477782310952135,0.0559143455251494,-0.5589118143374256,0.058246421411260574
48369,96456,3.0,0.0,0.0,1.0,2.194536928692134,-2.0598720886909025,0.9797405895179709,0.058246421411260574
16838,33688,43.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
44284,87957,7.0,0.0,1519.756838905775,1.0,-0.7329563736282698,-6.067280464720442,0.9797405895179709,0.21067106928159074
36703,72744,19.0,1.0,0.0,1.0,-0.799700234677283,0.22549240655146807,-0.5589118143374256,0.058246421411260574
2737,5506,57.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
21598,42978,38.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
17522,35035,43.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
47452,94350,4.0,0.0,1215.80547112462,1.0,2.194536928692134,-6.067280464720442,0.9797405895179709,0.058246421411260574
28008,55624,26.0,1.0,0.0,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.058246421411260574
732,1494,4.0,0.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,0.9797405895179709,0.058246421411260574
40838,81139,12.0,0.0,0.0,1.0,-1.925723440470128,2.5185816411112585,0.9797405895179709,0.058246421411260574
14275,28571,48.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
27923,55441,30.0,1.0,0.0,1.0,-0.5101014642557478,-6.067280464720442,-0.5589118143374256,0.058246421411260574
48382,96489,3.0,0.0,962.5126646403244,1.0,2.194536928692134,-2.0598720886909025,0.9797405895179709,0.058246421411260574
16220,32498,38.0,1.0,3039.51367781155,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
533,1073,64.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
829,1676,64.0,2.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
15878,31808,37.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
45860,91113,6.0,0.0,607.90273556231,1.0,0.3073434329817868,-6.067280464720442,0.9797405895179709,0.058246421411260574
1125,2281,64.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
49943,98644,0.0,0.0,6079.0273556231,1.0,2.194536928692134,2.5185816411112585,0.9797405895179709,-4.222405701947002
41127,81729,11.0,0.0,0.0,1.0,-1.925723440470128,-0.07779259348795886,0.9797405895179709,0.058246421411260574
26753,53095,28.0,1.0,5065.856129685917,1.0,-0.37477782310952135,-2.0598720886909025,-0.5589118143374256,-4.222405701947002
32869,65190,24.0,1.0,0.0,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.058246421411260574
10155,20308,50.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
17365,34706,44.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
31650,62732,24.0,0.0,3039.51367781155,1.0,-0.5101014642557478,0.0559143455251494,0.9797405895179709,-4.222405701947002
41775,83007,10.0,0.0,0.0,1.0,-1.925723440470128,-0.07779259348795886,0.9797405895179709,0.058246421411260574
3140,6338,58.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
2440,4935,61.0,1.0,5065.856129685917,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
8722,17480,54.0,1.0,3039.51367781155,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
24698,49130,15.0,9.0,0.0,0.0,-0.37477782310952135,0.5691545598349159,-0.5589118143374256,0.058246421411260574
32640,64683,21.0,1.0,810.5369807497467,1.0,-0.5101014642557478,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
44318,88027,7.0,0.0,0.0,1.0,-0.7329563736282698,-6.067280464720442,0.9797405895179709,0.058246421411260574
22250,44273,39.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
20453,40747,41.0,1.0,810.5369807497467,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
18557,37040,13.0,1.0,4356.636271529888,1.0,-0.37477782310952135,0.5691545598349159,-0.5589118143374256,-4.222405701947002
32876,65205,23.0,1.0,1013.1712259371834,1.0,-0.5101014642557478,0.22549240655146807,-0.5589118143374256,0.058246421411260574
26121,51861,31.0,1.0,810.5369807497467,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
3607,7279,59.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
43409,86297,8.0,0.0,0.0,1.0,-0.7329563736282698,-2.0598720886909025,0.9797405895179709,0.058246421411260574
19470,38791,4.0,0.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,0.9797405895179709,0.058246421411260574
19043,38015,36.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
4505,9012,15.0,1.0,607.90273556231,1.0,-0.37477782310952135,0.5691545598349159,-0.5589118143374256,0.058246421411260574
19921,39705,40.0,1.0,0.0,1.0,-0.37477782310952135,-2.0598720886909025,-0.5589118143374256,0.058246421411260574
23805,47429,35.0,0.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,0.9797405895179709,0.058246421411260574
25961,51569,32.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
6731,13470,56.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
32090,63593,25.0,1.0,1722.3910840932117,1.0,-0.5101014642557478,2.5185816411112585,-0.5589118143374256,0.21067106928159074
45152,89688,6.0,1.0,202.63424518743668,1.0,0.3073434329817868,-6.067280464720442,-0.5589118143374256,0.058246421411260574
20770,41355,36.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
49249,98709,2.0,0.0,0.0,1.0,2.194536928692134,-6.067280464720442,0.9797405895179709,0.058246421411260574
48414,96557,3.0,0.0,0.0,1.0,2.194536928692134,-2.0598720886909025,0.9797405895179709,0.058246421411260574
7375,14746,55.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
32421,64241,24.0,1.0,0.0,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.058246421411260574
28360,56295,21.0,1.0,3039.51367781155,1.0,-0.5101014642557478,-0.07779259348795886,-0.5589118143374256,-4.222405701947002
13988,27999,29.0,1.0,1519.756838905775,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.21067106928159074
1982,4037,33.0,9.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
49796,97468,0.0,0.0,4052.6849037487336,1.0,2.194536928692134,2.5185816411112585,0.9797405895179709,-4.222405701947002
25205,50114,33.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
10219,20433,53.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
37840,75048,18.0,1.0,0.0,1.0,-0.799700234677283,0.0559143455251494,-0.5589118143374256,0.058246421411260574
41805,83058,10.0,0.0,0.0,1.0,-1.925723440470128,-0.07779259348795886,0.9797405895179709,0.058246421411260574
34734,68816,21.0,1.0,0.0,1.0,-0.6413575430431178,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
20940,41727,39.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
6895,13788,56.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
9327,18695,26.0,1.0,0.0,1.0,-0.37477782310952135,0.0559143455251494,-0.5589118143374256,0.058246421411260574
557,1110,40.0,1.0,5065.856129685917,1.0,-0.37477782310952135,-2.0598720886909025,-0.5589118143374256,-4.222405701947002
20785,41385,40.0,2.0,0.0,1.0,-0.37477782310952135,-2.0598720886909025,-0.5589118143374256,0.058246421411260574
27676,54922,18.0,1.0,1013.1712259371834,1.0,-0.37477782310952135,0.0559143455251494,-0.5589118143374256,0.058246421411260574
41960,83381,10.0,1.0,0.0,1.0,-1.925723440470128,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
36302,71880,15.0,1.0,1215.80547112462,1.0,-0.6413575430431178,0.5691545598349159,-0.5589118143374256,0.058246421411260574
21297,42379,38.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
10758,21444,4.0,1.0,30395.136778115502,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
23631,47073,36.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
19351,38567,42.0,1.0,303.951367781155,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
33975,67329,21.0,0.0,2431.61094224924,1.0,-0.6413575430431178,-0.07779259348795886,0.9797405895179709,0.46290754060618555
43403,86287,8.0,1.0,0.0,1.0,-0.7329563736282698,-2.0598720886909025,-0.5589118143374256,0.058246421411260574
18796,37518,42.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
25705,51066,33.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
24303,48400,34.0,1.0,1519.756838905775,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.21067106928159074
49752,97188,0.0,0.0,0.0,0.0,2.194536928692134,2.5185816411112585,0.9797405895179709,0.058246421411260574
5687,11337,26.0,1.0,3546.099290780142,1.0,-0.37477782310952135,0.0559143455251494,-0.5589118143374256,-4.222405701947002
42194,83852,10.0,1.0,7092.198581560284,1.0,-1.925723440470128,-0.07779259348795886,-0.5589118143374256,-4.222405701947002
911,1834,63.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
20859,41542,39.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
2318,4722,31.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
26785,53166,31.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
29676,58894,22.0,1.0,0.0,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.058246421411260574
19425,38701,42.0,1.0,770.0101317122594,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
7463,14915,19.0,1.0,0.0,1.0,-0.37477782310952135,0.22549240655146807,-0.5589118143374256,0.058246421411260574
32637,64678,24.0,1.0,0.0,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.058246421411260574
10119,20242,54.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
34671,68693,20.0,1.0,0.0,1.0,-0.6413575430431178,0.22549240655146807,-0.5589118143374256,0.058246421411260574
4117,8292,59.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
27009,53586,32.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
8715,17464,36.0,1.0,10131.712259371834,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
26383,52388,33.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
19583,39022,37.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
17070,34158,45.0,1.0,2532.9280648429585,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.46290754060618555
23007,45811,38.0,1.0,1418.4397163120568,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.21067106928159074
31728,62883,19.0,1.0,1114.4883485309017,1.0,-0.5101014642557478,0.22549240655146807,-0.5589118143374256,0.058246421411260574
48512,96775,3.0,0.0,506.5856129685917,1.0,2.194536928692134,-2.0598720886909025,0.9797405895179709,0.058246421411260574
33943,67269,22.0,1.0,0.0,1.0,-0.6413575430431178,0.0559143455251494,-0.5589118143374256,0.058246421411260574
27653,54857,29.0,1.0,1418.4397163120568,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.21067106928159074
37585,74530,16.0,1.0,0.0,1.0,-0.799700234677283,0.5691545598349159,-0.5589118143374256,0.058246421411260574
23242,46285,37.0,7.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
42328,84117,10.0,1.0,0.0121580547112462,1.0,-1.925723440470128,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
14826,29663,8.0,0.0,0.0,1.0,-0.37477782310952135,-2.0598720886909025,0.9797405895179709,0.058246421411260574
41699,82868,10.0,1.0,0.0,1.0,-1.925723440470128,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
2292,4673,60.0,1.0,1215.80547112462,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
35879,71033,19.0,0.0,5065.856129685917,1.0,-0.6413575430431178,0.22549240655146807,0.9797405895179709,-4.222405701947002
27192,53948,30.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
30737,60966,26.0,1.0,0.0,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.058246421411260574
15431,30895,46.0,1.0,1013.1712259371834,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
12498,25009,50.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
30370,60228,27.0,1.0,0.0,1.0,-0.5101014642557478,-6.067280464720442,-0.5589118143374256,0.058246421411260574
24749,49228,35.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
35059,69424,20.0,1.0,0.0,1.0,-0.6413575430431178,0.22549240655146807,-0.5589118143374256,0.058246421411260574
33294,66053,22.0,1.0,866.2613981762918,1.0,-0.6413575430431178,0.0559143455251494,-0.5589118143374256,0.058246421411260574
46098,91576,6.0,1.0,16210.739614994936,1.0,0.3073434329817868,-6.067280464720442,-0.5589118143374256,-4.222405701947002
44097,87644,8.0,0.0,0.0,1.0,-0.7329563736282698,-2.0598720886909025,0.9797405895179709,0.058246421411260574
26484,52574,32.0,1.0,1013.1712259371834,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
48381,96487,3.0,0.0,0.0010131712259371,1.0,2.194536928692134,-2.0598720886909025,0.9797405895179709,0.058246421411260574
16226,32509,25.0,1.0,0.0,1.0,-0.37477782310952135,2.5185816411112585,-0.5589118143374256,0.058246421411260574
31225,61892,26.0,1.0,0.0,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.058246421411260574
25262,50210,33.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
39697,78862,5.0,1.0,0.0,1.0,-1.925723440470128,-2.0598720886909025,-0.5589118143374256,0.058246421411260574
43606,86659,8.0,0.0,0.0,1.0,-0.7329563736282698,-2.0598720886909025,0.9797405895179709,0.058246421411260574
31541,62510,24.0,1.0,0.0,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.058246421411260574
22063,43896,38.0,1.0,2026.3424518743668,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.46290754060618555
10548,21050,48.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
15603,31246,46.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
30240,59985,25.0,1.0,1215.80547112462,1.0,-0.5101014642557478,2.5185816411112585,-0.5589118143374256,0.058246421411260574
15495,31024,21.0,1.0,0.0,1.0,-0.37477782310952135,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
17066,34152,41.0,1.0,6755.487274569403,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
20565,40967,41.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
28304,56190,14.0,0.0,0.0,1.0,-0.5101014642557478,2.5185816411112585,0.9797405895179709,0.058246421411260574
7856,15696,54.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
12687,25380,38.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
20076,40017,33.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
10011,20019,52.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
47489,94419,4.0,0.0,0.0,1.0,2.194536928692134,-6.067280464720442,0.9797405895179709,0.058246421411260574
43026,85538,9.0,1.0,5065.856129685917,1.0,-0.7329563736282698,-2.0598720886909025,-0.5589118143374256,-4.222405701947002
37304,73975,15.0,0.0,506.5856129685917,1.0,-0.799700234677283,0.5691545598349159,0.9797405895179709,0.058246421411260574
42595,84661,9.0,1.0,0.0,1.0,-0.7329563736282698,-2.0598720886909025,-0.5589118143374256,0.058246421411260574
34647,68653,18.0,1.0,0.0,1.0,-0.6413575430431178,0.0559143455251494,-0.5589118143374256,0.058246421411260574
34809,68954,19.0,1.0,0.0,1.0,-0.6413575430431178,0.22549240655146807,-0.5589118143374256,0.058246421411260574
32374,64153,24.0,1.0,1519.756838905775,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.21067106928159074
7922,15829,47.0,1.0,1013.1712259371834,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
45699,90787,6.0,0.0,4052.6849037487336,1.0,0.3073434329817868,-6.067280464720442,0.9797405895179709,-4.222405701947002
47776,95051,3.0,0.0,6585.612968591692,1.0,2.194536928692134,-2.0598720886909025,0.9797405895179709,-4.222405701947002
34434,68221,20.0,1.0,3546.099290780142,1.0,-0.6413575430431178,0.22549240655146807,-0.5589118143374256,-4.222405701947002
751,1524,61.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
46653,92695,5.0,1.0,1013.1712259371834,1.0,0.3073434329817868,-2.0598720886909025,-0.5589118143374256,0.058246421411260574
7546,15088,55.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
46110,91603,6.0,1.0,2026.3424518743668,1.0,0.3073434329817868,-6.067280464720442,-0.5589118143374256,0.46290754060618555
6152,12329,57.0,1.0,3546.099290780142,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,-4.222405701947002
21463,42706,38.0,1.0,1519.756838905775,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.21067106928159074
11841,23675,15.0,1.0,0.0,1.0,-0.37477782310952135,0.5691545598349159,-0.5589118143374256,0.058246421411260574
20519,40882,41.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
15536,31113,46.0,1.0,405.26849037487335,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
17064,34148,44.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
8588,17192,56.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
4812,9620,57.0,1.0,810.5369807497467,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
32971,65403,22.0,1.0,506.5856129685917,1.0,-0.5101014642557478,0.0559143455251494,-0.5589118143374256,0.058246421411260574
23035,45870,38.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
43002,85496,9.0,1.0,0.0,1.0,-0.7329563736282698,-2.0598720886909025,-0.5589118143374256,0.058246421411260574
39344,78127,14.0,1.0,182.370820668693,1.0,-0.799700234677283,2.5185816411112585,-0.5589118143374256,0.058246421411260574
45284,89957,6.0,1.0,101.31712259371834,1.0,0.3073434329817868,-6.067280464720442,-0.5589118143374256,0.058246421411260574
12770,25539,45.0,1.0,1519.756838905775,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.21067106928159074
3904,7877,55.0,4.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
12080,24148,16.0,1.0,0.0,1.0,-0.37477782310952135,0.5691545598349159,-0.5589118143374256,0.058246421411260574
43587,86615,8.0,1.0,1823.70820668693,1.0,-0.7329563736282698,-2.0598720886909025,-0.5589118143374256,0.21067106928159074
35422,70150,20.0,1.0,0.0,1.0,-0.6413575430431178,0.22549240655146807,-0.5589118143374256,0.058246421411260574
14851,29710,34.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
46830,93073,5.0,0.0,0.0,1.0,0.3073434329817868,-2.0598720886909025,0.9797405895179709,0.058246421411260574
20219,40288,39.0,1.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
28302,56188,30.0,1.0,0.0,1.0,-0.5101014642557478,-6.067280464720442,-0.5589118143374256,0.058246421411260574
49995,98961,0.0,0.0,1519.756838905775,0.0,2.194536928692134,2.5185816411112585,0.9797405895179709,0.21067106928159074
35456,70204,17.0,1.0,0.0,1.0,-0.6413575430431178,0.5691545598349159,-0.5589118143374256,0.058246421411260574
40318,80104,12.0,1.0,0.0,1.0,-1.925723440470128,2.5185816411112585,-0.5589118143374256,0.058246421411260574
10362,20720,52.0,1.0,1013.1712259371834,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
4966,9947,41.0,1.0,1469.098277608916,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.21067106928159074
241,498,65.0,4.0,0.0,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.058246421411260574
27364,54272,21.0,1.0,0.0,1.0,-0.37477782310952135,-0.07779259348795886,-0.5589118143374256,0.058246421411260574
41629,82736,6.0,1.0,0.0,1.0,-1.925723440470128,-6.067280464720442,-0.5589118143374256,0.058246421411260574
17282,34550,38.0,1.0,2228.9766970618034,1.0,-0.37477782310952135,-6.067280464720442,-0.5589118143374256,0.46290754060618555
8390,16759,25.0,1.0,506.5856129685917,1.0,-0.37477782310952135,2.5185816411112585,-0.5589118143374256,0.058246421411260574
